Participant,Image,Choice,RT,time_condition
Participant,Image,Response,RT,1s
O9,images/image_21.jpg,up,1.9242582079023125,5s
O9,images/image_22.jpg,up,1.9649634999223051,5s
O9,images/image_23.jpg,up,2.7011764589697123,5s
O9,images/image_24.jpg,up,1.9132226249203088,5s
O9,images/image_25.jpg,left,1.68421412515454,5s
O9,images/image_26.jpg,,1.0,1s
O9,images/image_27.jpg,left,0.951094166142866,1s
O9,images/image_28.jpg,,1.0,1s
O9,images/image_29.jpg,left,0.9759543749969452,1s
O9,images/image_30.jpg,,1.0,1s
O9,images/image_26.jpg,up,1.9246660841163248,5s
O9,images/image_27.jpg,left,0.9309024170506746,5s
O9,images/image_28.jpg,left,0.7943995830137283,5s
O9,images/image_29.jpg,left,0.8115082909353077,5s
O9,images/image_30.jpg,left,0.6087612500414252,5s
O9,images/image_31.jpg,,1.0,1s
O9,images/image_32.jpg,,1.0,1s
O9,images/image_33.jpg,,1.0,1s
O9,images/image_34.jpg,left,0.9402347919531168,1s
O9,images/image_35.jpg,left,0.6794807920232415,1s
O9,images/image_31.jpg,left,0.8194638330023736,5s
O9,images/image_32.jpg,left,0.7630097910296172,5s
O9,images/image_33.jpg,left,0.5513550417963415,5s
O9,images/image_34.jpg,left,0.4672470421064645,5s
O9,images/image_35.jpg,left,0.7829887080006301,5s
O10,images/image_1.jpg,,1.0,1s
O10,images/image_2.jpg,,1.0,1s
O10,images/image_3.jpg,,1.0,1s
O10,images/image_4.jpg,,1.0,1s
O10,images/image_5.jpg,left,0.9973204168491066,1s
O10,images/image_1.jpg,up,2.3038692499976605,5s
O10,images/image_2.jpg,up,1.3397975000552833,5s
O10,images/image_3.jpg,left,1.113157292129472,5s
O10,images/image_4.jpg,left,1.961697292048484,5s
O10,images/image_5.jpg,up,2.7810505421366543,5s
O10,images/image_6.jpg,left,0.7024031670298427,1s
O10,images/image_7.jpg,,1.0,1s
O10,images/image_8.jpg,up,0.8077679581474513,1s
O10,images/image_9.jpg,,1.0,1s
O10,images/image_10.jpg,left,0.6890210411511362,1s
O10,images/image_6.jpg,left,1.526465040864423,5s
O10,images/image_7.jpg,left,1.6222436670213938,5s
O10,images/image_8.jpg,up,2.598968124948442,5s
O10,images/image_9.jpg,up,2.516194166848436,5s
O10,images/image_10.jpg,left,0.6876259171403944,5s
O10,images/image_11.jpg,left,0.8819331249687821,1s
O10,images/image_12.jpg,left,0.4573367920238524,1s
O10,images/image_13.jpg,,1.0,1s
O10,images/image_14.jpg,left,0.709076541941613,1s
O10,images/image_15.jpg,,1.0,1s
O10,images/image_11.jpg,left,0.8546116668730974,5s
O10,images/image_12.jpg,left,0.691328999819234,5s
O10,images/image_13.jpg,left,0.769536041887477,5s
O10,images/image_14.jpg,left,0.7381474580615759,5s
O10,images/image_15.jpg,up,1.107951041078195,5s
O10,images/image_16.jpg,left,0.8385621251072735,1s
O10,images/image_17.jpg,left,0.6457297089509666,1s
O10,images/image_18.jpg,,1.0,1s
O10,images/image_19.jpg,left,0.704535499913618,1s
O10,images/image_20.jpg,,1.0,1s
O10,images/image_16.jpg,left,0.6638791658915579,5s
O10,images/image_17.jpg,left,1.2366369171068072,5s
O10,images/image_18.jpg,left,2.171305540949106,5s
O10,images/image_19.jpg,left,2.142349457833916,5s
O10,images/image_20.jpg,left,1.9006786250974983,5s
O10,images/image_21.jpg,,1.0,1s
O10,images/image_22.jpg,,1.0,1s
O10,images/image_23.jpg,,1.0,1s
O10,images/image_24.jpg,up,0.8277753749862313,1s
O10,images/image_25.jpg,left,0.834439333062619,1s
O10,images/image_21.jpg,up,0.9056146659422666,5s
O10,images/image_22.jpg,up,0.8003160420339555,5s
O10,images/image_23.jpg,up,1.08833866706118,5s
O10,images/image_24.jpg,up,0.4998619582038373,5s
O10,images/image_25.jpg,left,0.5288017499260604,5s
O10,images/image_26.jpg,left,0.818630832945928,1s
O10,images/image_27.jpg,,1.0,1s
O10,images/image_28.jpg,,1.0,1s
O10,images/image_29.jpg,left,0.2859572919551283,1s
O10,images/image_30.jpg,,1.0,1s
O10,images/image_26.jpg,left,0.6732356669381261,5s
O10,images/image_27.jpg,left,0.497306666104123,5s
O10,images/image_28.jpg,left,1.067604542011395,5s
O10,images/image_29.jpg,left,0.7923324999865144,5s
O10,images/image_30.jpg,left,1.2240048749372363,5s
O10,images/image_31.jpg,,1.0,1s
O10,images/image_32.jpg,,1.0,1s
O10,images/image_33.jpg,,1.0,1s
O10,images/image_34.jpg,left,0.0137169591616839,1s
O10,images/image_35.jpg,left,0.600424624979496,1s
O10,images/image_31.jpg,up,0.712299166014418,5s
O10,images/image_32.jpg,left,1.343991165980697,5s
O10,images/image_33.jpg,left,1.6667847919743508,5s
O10,images/image_34.jpg,left,1.6157066659070551,5s
O10,images/image_35.jpg,left,1.4815615410916507,5s
O11,images/image_1.jpg,,1.0,1s
O11,images/image_2.jpg,left,0.0913899578154087,1s
O11,images/image_3.jpg,left,0.8285617078654468,1s
O11,images/image_4.jpg,,1.0,1s
O11,images/image_5.jpg,,1.0,1s
O11,images/image_1.jpg,left,1.8915276660118248,5s
O11,images/image_2.jpg,left,2.06273995898664,5s
O11,images/image_3.jpg,left,1.9083481670822948,5s
O11,images/image_4.jpg,left,1.2773093751166016,5s
O11,images/image_5.jpg,left,1.3110186671838164,5s
O11,images/image_6.jpg,,1.0,1s
O11,images/image_7.jpg,,1.0,1s
O11,images/image_8.jpg,,1.0,1s
O11,images/image_9.jpg,,1.0,1s
O11,images/image_10.jpg,,1.0,1s
O11,images/image_6.jpg,left,1.687006042106077,5s
O11,images/image_7.jpg,left,1.595733042107895,5s
O11,images/image_8.jpg,left,2.567331499885768,5s
O11,images/image_9.jpg,left,2.825685749994591,5s
O11,images/image_10.jpg,left,1.1643361249007285,5s
O11,images/image_11.jpg,,1.0,1s
O11,images/image_12.jpg,left,0.8979969159699976,1s
O11,images/image_13.jpg,,1.0,1s
O11,images/image_14.jpg,left,0.3322862500790506,1s
O11,images/image_15.jpg,,1.0,1s
O11,images/image_11.jpg,left,1.1640211248304695,5s
O11,images/image_12.jpg,left,1.312452583108097,5s
O11,images/image_13.jpg,left,1.1195875420235095,5s
O11,images/image_14.jpg,left,0.8409444999415427,5s
O11,images/image_15.jpg,left,1.1467794589698317,5s
O11,images/image_16.jpg,,1.0,1s
O11,images/image_17.jpg,,1.0,1s
O11,images/image_18.jpg,,1.0,1s
O11,images/image_19.jpg,,1.0,1s
O11,images/image_20.jpg,left,0.0612013330683112,1s
O11,images/image_16.jpg,left,1.040216916007921,5s
O11,images/image_17.jpg,left,0.9190721670165658,5s
O11,images/image_18.jpg,left,1.2945312501396984,5s
O11,images/image_19.jpg,left,1.5342780000064522,5s
O11,images/image_20.jpg,left,1.3735916670411823,5s
O11,images/image_21.jpg,,1.0,1s
O11,images/image_22.jpg,,1.0,1s
O11,images/image_23.jpg,,1.0,1s
O11,images/image_24.jpg,,1.0,1s
O11,images/image_25.jpg,,1.0,1s
O11,images/image_21.jpg,up,1.3778456659056246,5s
O11,images/image_22.jpg,up,1.0523743340745568,5s
O11,images/image_23.jpg,up,2.3350002081133425,5s
O11,images/image_24.jpg,up,1.1526377499103546,5s
O11,images/image_25.jpg,left,1.736680916044861,5s
O11,images/image_26.jpg,,1.0,1s
O11,images/image_27.jpg,,1.0,1s
O11,images/image_28.jpg,,1.0,1s
O11,images/image_29.jpg,,1.0,1s
O11,images/image_30.jpg,,1.0,1s
O11,images/image_26.jpg,left,1.408129082992673,5s
O11,images/image_27.jpg,left,2.028572459006682,5s
O11,images/image_28.jpg,left,1.9618017908651384,5s
O11,images/image_29.jpg,left,1.5862271660007536,5s
O11,images/image_30.jpg,left,1.2168183750472965,5s
O11,images/image_31.jpg,,1.0,1s
O11,images/image_32.jpg,,1.0,1s
O11,images/image_33.jpg,left,0.700200208928436,1s
O11,images/image_34.jpg,left,0.7897512500640005,1s
O11,images/image_35.jpg,left,0.7416948340833187,1s
O11,images/image_31.jpg,left,1.159368374850601,5s
O11,images/image_32.jpg,left,0.8259696671739221,5s
O11,images/image_33.jpg,left,1.2405959591269493,5s
O11,images/image_34.jpg,left,1.5296974589582533,5s
O11,images/image_35.jpg,left,1.1742595001123846,5s
O12,images/image_1.jpg,left,0.7182152920868248,1s
O12,images/image_2.jpg,up,0.7511157090775669,1s
O12,images/image_3.jpg,left,0.8072732088621706,1s
O12,images/image_4.jpg,up,0.9294819999486208,1s
O12,images/image_5.jpg,up,0.6419460829347372,1s
O12,images/image_1.jpg,up,1.80219079204835,5s
O12,images/image_2.jpg,up,1.0448167079593986,5s
O12,images/image_3.jpg,left,0.7344059580937028,5s
O12,images/image_4.jpg,left,1.0679131248034537,5s
O12,images/image_5.jpg,left,0.9635997919831424,5s
O12,images/image_6.jpg,,1.0,1s
O12,images/image_7.jpg,left,0.7784202499315143,1s
O12,images/image_8.jpg,left,0.8234236668795347,1s
O12,images/image_9.jpg,up,0.669724791077897,1s
O12,images/image_10.jpg,,1.0,1s
O12,images/image_6.jpg,left,1.0619854999240488,5s
O12,images/image_7.jpg,left,0.5215872079133987,5s
O12,images/image_8.jpg,up,0.6136420420370996,5s
O12,images/image_9.jpg,up,0.6293512920383364,5s
O12,images/image_10.jpg,left,1.4244024590589106,5s
O12,images/image_11.jpg,left,0.2490753328893333,1s
O12,images/image_12.jpg,,1.0,1s
O12,images/image_13.jpg,left,0.8083137080539018,1s
O12,images/image_14.jpg,left,0.930879417108372,1s
O12,images/image_15.jpg,,1.0,1s
O12,images/image_11.jpg,left,0.2894525828305632,5s
O12,images/image_12.jpg,left,0.0316692921333014,5s
O12,images/image_13.jpg,left,0.2355766252148896,5s
O12,images/image_14.jpg,left,0.1010551669169217,5s
O12,images/image_15.jpg,left,0.4754346669651568,5s
O12,images/image_16.jpg,left,0.7645348331425339,1s
O12,images/image_17.jpg,,1.0,1s
O12,images/image_18.jpg,up,0.9918349999934436,1s
O12,images/image_19.jpg,left,0.8641370409168303,1s
O12,images/image_20.jpg,,1.0,1s
O12,images/image_16.jpg,up,1.945817040978,5s
O12,images/image_17.jpg,left,1.2622797498479486,5s
O12,images/image_18.jpg,up,1.1029221250209955,5s
O12,images/image_19.jpg,left,0.8193375829141587,5s
O12,images/image_20.jpg,left,0.5855289169121534,5s
O12,images/image_21.jpg,left,0.872298875125125,1s
O12,images/image_22.jpg,,1.0,1s
O12,images/image_23.jpg,up,0.2226127500180155,1s
O12,images/image_24.jpg,up,0.2460469170473516,1s
O12,images/image_25.jpg,up,0.4548785830847919,1s
O12,images/image_21.jpg,up,0.7757840410340577,5s
O12,images/image_22.jpg,up,0.686512541025877,5s
O12,images/image_23.jpg,left,1.336196874966845,5s
O12,images/image_24.jpg,up,0.7906685420311987,5s
O12,images/image_25.jpg,up,0.6748257908038795,5s
O12,images/image_26.jpg,,1.0,1s
O12,images/image_27.jpg,left,0.7517832501325756,1s
O12,images/image_28.jpg,,1.0,1s
O12,images/image_29.jpg,,1.0,1s
O12,images/image_30.jpg,up,0.7218174580484629,1s
O12,images/image_26.jpg,up,1.1959066251292825,5s
O12,images/image_27.jpg,left,0.7162322921212763,5s
O12,images/image_28.jpg,up,0.798453708877787,5s
O12,images/image_29.jpg,up,0.9305435828864574,5s
O12,images/image_30.jpg,up,0.6490524169057608,5s
O12,images/image_31.jpg,left,0.7960601670201868,1s
O12,images/image_32.jpg,left,0.9836868748534472,1s
O12,images/image_33.jpg,left,0.5612242498900741,1s
O12,images/image_34.jpg,,1.0,1s
O12,images/image_35.jpg,left,0.5789650841616094,1s
O12,images/image_31.jpg,up,0.7692633750848472,5s
O12,images/image_32.jpg,left,0.4820500838104635,5s
O12,images/image_33.jpg,left,0.2428367920219898,5s
O12,images/image_34.jpg,left,0.2278924591373652,5s
O12,images/image_35.jpg,left,0.1784961251541972,5s
O13,images/image_1.jpg,,1.0,1s
O13,images/image_2.jpg,,1.0,1s
O13,images/image_3.jpg,,1.0,1s
O13,images/image_4.jpg,,1.0,1s
O13,images/image_5.jpg,,1.0,1s
O13,images/image_1.jpg,,5.0,5s
O13,images/image_2.jpg,left,0.2237886670045554,5s
O13,images/image_3.jpg,left,0.4269807499367744,5s
O13,images/image_4.jpg,left,2.595445208949968,5s
O13,images/image_5.jpg,left,0.8414379581809044,5s
O13,images/image_6.jpg,,1.0,1s
O13,images/image_7.jpg,,1.0,1s
O13,images/image_8.jpg,,1.0,1s
O13,images/image_9.jpg,,1.0,1s
O13,images/image_10.jpg,,1.0,1s
O13,images/image_6.jpg,left,1.4111749581061304,5s
O13,images/image_7.jpg,left,1.158991334028542,5s
O13,images/image_8.jpg,up,0.8421304170042276,5s
O13,images/image_9.jpg,left,1.1123918329831213,5s
O13,images/image_10.jpg,left,0.9459146249573678,5s
O13,images/image_11.jpg,,1.0,1s
O13,images/image_12.jpg,,1.0,1s
O13,images/image_13.jpg,,1.0,1s
O13,images/image_14.jpg,,1.0,1s
O13,images/image_15.jpg,,1.0,1s
O13,images/image_11.jpg,left,2.386116208974272,5s
O13,images/image_12.jpg,up,2.3388437919784337,5s
O13,images/image_13.jpg,left,0.7509472500532866,5s
O13,images/image_14.jpg,left,1.1474935829173774,5s
O13,images/image_15.jpg,left,3.272575250128284,5s
O13,images/image_16.jpg,,1.0,1s
O13,images/image_17.jpg,left,0.5402408330701292,1s
O13,images/image_18.jpg,,1.0,1s
O13,images/image_19.jpg,left,0.4316250830888748,1s
O13,images/image_20.jpg,up,0.730493624927476,1s
O13,images/image_16.jpg,left,1.7403969999868425,5s
O13,images/image_17.jpg,left,0.9653751249425112,5s
O13,images/image_18.jpg,up,1.331376832909882,5s
O13,images/image_19.jpg,left,1.379485083045438,5s
O13,images/image_20.jpg,up,1.5188973338808864,5s
O13,images/image_21.jpg,,1.0,1s
O13,images/image_22.jpg,,1.0,1s
O13,images/image_23.jpg,left,0.7675363749731332,1s
O13,images/image_24.jpg,,1.0,1s
O13,images/image_25.jpg,,1.0,1s
O13,images/image_21.jpg,left,4.6385296669323,5s
O13,images/image_22.jpg,left,2.618082290980965,5s
O13,images/image_23.jpg,left,0.6931211249902844,5s
O13,images/image_24.jpg,left,0.9486283750738947,5s
O13,images/image_25.jpg,up,1.6300540829543024,5s
O13,images/image_26.jpg,,1.0,1s
O13,images/image_27.jpg,left,0.7392164578195661,1s
O13,images/image_28.jpg,,1.0,1s
O13,images/image_29.jpg,,1.0,1s
O13,images/image_30.jpg,,1.0,1s
O13,images/image_26.jpg,left,1.560502209002152,5s
O13,images/image_27.jpg,up,0.7481552078388631,5s
O13,images/image_28.jpg,left,0.7849824170116335,5s
O13,images/image_29.jpg,left,0.8137892498634756,5s
O13,images/image_30.jpg,left,2.0186924999579787,5s
O13,images/image_31.jpg,,1.0,1s
O13,images/image_32.jpg,,1.0,1s
O13,images/image_33.jpg,left,0.0661067918408662,1s
O13,images/image_34.jpg,left,0.7435457909014076,1s
O13,images/image_35.jpg,left,0.7482406659983099,1s
O13,images/image_31.jpg,left,1.2385664579924196,5s
O13,images/image_32.jpg,left,1.414239500183612,5s
O13,images/image_33.jpg,left,1.058340165996924,5s
O13,images/image_34.jpg,left,1.1731081660836935,5s
O13,images/image_35.jpg,left,0.7391786251682788,5s
O14,images/image_1.jpg,,1.0,1s
O14,images/image_2.jpg,up,0.927067874930799,1s
O14,images/image_3.jpg,left,0.5631097080186009,1s
O14,images/image_4.jpg,left,0.6268012919463217,1s
O14,images/image_5.jpg,left,0.82774579199031,1s
O14,images/image_1.jpg,left,2.344582000048831,5s
O14,images/image_2.jpg,up,0.9504577908664942,5s
O14,images/image_3.jpg,left,0.5943116249982268,5s
O14,images/image_4.jpg,left,0.7830341248773038,5s
O14,images/image_5.jpg,left,1.052505583036691,5s
O14,images/image_6.jpg,left,0.973148375051096,1s
O14,images/image_7.jpg,,1.0,1s
O14,images/image_8.jpg,,1.0,1s
O14,images/image_9.jpg,left,0.8521668331231922,1s
O14,images/image_10.jpg,left,0.7177291249390692,1s
O14,images/image_6.jpg,left,1.4196018329821527,5s
O14,images/image_7.jpg,left,0.7799021250102669,5s
O14,images/image_8.jpg,up,0.8745567500591278,5s
O14,images/image_9.jpg,up,1.4125834160950037,5s
O14,images/image_10.jpg,left,0.6249725839588791,5s
O14,images/image_11.jpg,,1.0,1s
O14,images/image_12.jpg,left,0.1091558749321848,1s
O14,images/image_13.jpg,left,0.1776610419619828,1s
O14,images/image_14.jpg,left,0.5653343331068754,1s
O14,images/image_15.jpg,,1.0,1s
O14,images/image_11.jpg,left,0.76407170901075,5s
O14,images/image_12.jpg,left,0.3209643750451505,5s
O14,images/image_13.jpg,left,0.3236302500590682,5s
O14,images/image_14.jpg,left,0.4094856658484787,5s
O14,images/image_15.jpg,left,0.4035990829579532,5s
O14,images/image_16.jpg,,1.0,1s
O14,images/image_17.jpg,,1.0,1s
O14,images/image_18.jpg,,1.0,1s
O14,images/image_19.jpg,,1.0,1s
O14,images/image_20.jpg,,1.0,1s
O14,images/image_16.jpg,left,1.3529062089510262,5s
O14,images/image_17.jpg,left,0.6978651660028845,5s
O14,images/image_18.jpg,left,1.4515655827708542,5s
O14,images/image_19.jpg,left,0.94224891718477,5s
O14,images/image_20.jpg,left,1.3441728339530528,5s
O14,images/image_21.jpg,,1.0,1s
O14,images/image_22.jpg,left,0.0983493330422788,1s
O14,images/image_23.jpg,left,0.9413430418353528,1s
O14,images/image_24.jpg,left,0.4367296251002699,1s
O14,images/image_25.jpg,left,0.5809273340273649,1s
O14,images/image_21.jpg,left,1.4638923751190305,5s
O14,images/image_22.jpg,left,0.6112216250039637,5s
O14,images/image_23.jpg,left,0.9008835840504616,5s
O14,images/image_24.jpg,left,1.073490042006597,5s
O14,images/image_25.jpg,left,0.988090083003044,5s
O14,images/image_26.jpg,left,0.7802207078784704,1s
O14,images/image_27.jpg,left,0.5327524580061436,1s
O14,images/image_28.jpg,,1.0,1s
O14,images/image_29.jpg,left,0.6317831249907613,1s
O14,images/image_30.jpg,left,0.5688733751885593,1s
O14,images/image_26.jpg,left,2.501381583046168,5s
O14,images/image_27.jpg,left,0.9252182499039918,5s
O14,images/image_28.jpg,up,1.2966376671101898,5s
O14,images/image_29.jpg,left,0.7678118750918657,5s
O14,images/image_30.jpg,left,0.8867911249399185,5s
O14,images/image_31.jpg,,1.0,1s
O14,images/image_32.jpg,left,0.6081782500259578,1s
O14,images/image_33.jpg,left,0.5487149590626359,1s
O14,images/image_34.jpg,left,0.5394617919810116,1s
O14,images/image_35.jpg,left,0.4452382500749081,1s
O14,images/image_31.jpg,left,1.027158583048731,5s
O14,images/image_32.jpg,left,0.7182177910581231,5s
O14,images/image_33.jpg,left,0.613417583052069,5s
O14,images/image_34.jpg,left,0.6269575417973101,5s
O14,images/image_35.jpg,left,1.0735728340223432,5s
O15,images/image_1.jpg,,1.0,1s
O15,images/image_2.jpg,,1.0,1s
O15,images/image_3.jpg,left,0.6561155831441283,1s
O15,images/image_4.jpg,,1.0,1s
O15,images/image_5.jpg,,1.0,1s
O15,images/image_1.jpg,left,3.220864583970979,5s
O15,images/image_2.jpg,up,2.6991624999791384,5s
O15,images/image_3.jpg,left,1.3188480420503763,5s
O15,images/image_4.jpg,left,2.563559208065272,5s
O15,images/image_5.jpg,up,1.49787566694431,5s
O15,images/image_6.jpg,,1.0,1s
O15,images/image_7.jpg,left,0.7566324998624623,1s
O15,images/image_8.jpg,left,0.8203685840126127,1s
O15,images/image_9.jpg,,1.0,1s
O15,images/image_10.jpg,,1.0,1s
O15,images/image_6.jpg,left,2.078608499839902,5s
O15,images/image_7.jpg,left,1.0017342921346426,5s
O15,images/image_8.jpg,up,1.3356923749670386,5s
O15,images/image_9.jpg,up,1.027039207983762,5s
O15,images/image_10.jpg,left,0.7108831249643117,5s
O15,images/image_11.jpg,,1.0,1s
O15,images/image_12.jpg,left,0.5820552920922637,1s
O15,images/image_13.jpg,left,0.5876865000464022,1s
O15,images/image_14.jpg,left,0.5842043340671808,1s
O15,images/image_15.jpg,left,0.5018802080303431,1s
O15,images/image_11.jpg,left,0.4621537500061095,5s
O15,images/image_12.jpg,left,0.2777163749560714,5s
O15,images/image_13.jpg,left,0.2689252498093992,5s
O15,images/image_14.jpg,left,0.3409777090419084,5s
O15,images/image_15.jpg,left,0.3286390418652445,5s
O15,images/image_16.jpg,,1.0,1s
O15,images/image_17.jpg,left,0.4143661670386791,1s
O15,images/image_18.jpg,left,0.4915631248150021,1s
O15,images/image_19.jpg,,1.0,1s
O15,images/image_20.jpg,left,0.1607068751472979,1s
O15,images/image_16.jpg,left,1.0628980831243098,5s
O15,images/image_17.jpg,left,0.3583051250316202,5s
O15,images/image_18.jpg,left,0.4578136669006198,5s
O15,images/image_19.jpg,left,0.8223082500044256,5s
O15,images/image_20.jpg,left,1.1705257918220011,5s
O15,images/image_21.jpg,,1.0,1s
O15,images/image_22.jpg,,1.0,1s
O15,images/image_23.jpg,,1.0,1s
O15,images/image_24.jpg,,1.0,1s
O15,images/image_25.jpg,,1.0,1s
O15,images/image_21.jpg,left,1.855259999865666,5s
O15,images/image_22.jpg,left,1.0609445828013122,5s
O15,images/image_23.jpg,left,1.327259499812499,5s
O15,images/image_24.jpg,left,0.6961875001434237,5s
O15,images/image_25.jpg,left,0.4868796248920262,5s
O15,images/image_26.jpg,,1.0,1s
O15,images/image_27.jpg,left,0.5236842080485076,1s
O15,images/image_28.jpg,left,0.4413090408779681,1s
O15,images/image_29.jpg,left,0.9885789998807012,1s
O15,images/image_30.jpg,left,0.5215493750292808,1s
O15,images/image_26.jpg,up,2.4130350418854505,5s
O15,images/image_27.jpg,left,0.944203000050038,5s
O15,images/image_28.jpg,left,1.2681775838136673,5s
O15,images/image_29.jpg,left,0.8058307920582592,5s
O15,images/image_30.jpg,left,0.548546832986176,5s
O15,images/image_31.jpg,,1.0,1s
O15,images/image_32.jpg,,1.0,1s
O15,images/image_33.jpg,left,0.4173478749580681,1s
O15,images/image_34.jpg,left,0.5193741670809686,1s
O15,images/image_35.jpg,left,0.4533982500433922,1s
O15,images/image_31.jpg,left,0.3952852920629084,5s
O15,images/image_32.jpg,left,0.245021249866113,5s
O15,images/image_33.jpg,left,0.2837825410533696,5s
O15,images/image_34.jpg,left,0.2155849998816847,5s
O15,images/image_35.jpg,left,0.4193753749132156,5s
O16,images/image_1.jpg,,1.0,1s
O16,images/image_2.jpg,up,0.798446916975081,1s
O16,images/image_3.jpg,left,0.6038034579250962,1s
O16,images/image_4.jpg,left,0.9232777080032974,1s
O16,images/image_5.jpg,up,0.7817409171257168,1s
O16,images/image_1.jpg,,5.0,5s
O16,images/image_2.jpg,left,3.175726957852021,5s
O16,images/image_3.jpg,left,1.7163558341562748,5s
O16,images/image_4.jpg,left,1.6050673339050263,5s
O16,images/image_5.jpg,left,1.283951916033402,5s
O16,images/image_6.jpg,,1.0,1s
O16,images/image_7.jpg,left,0.6961377910338342,1s
O16,images/image_8.jpg,,1.0,1s
O16,images/image_9.jpg,left,0.7478762089740485,1s
O16,images/image_10.jpg,left,0.7825007908977568,1s
O16,images/image_6.jpg,left,0.8839730420149863,5s
O16,images/image_7.jpg,left,0.3188323338981718,5s
O16,images/image_8.jpg,left,0.2524510419461876,5s
O16,images/image_9.jpg,left,0.3408062087837606,5s
O16,images/image_10.jpg,left,0.4476953749544918,5s
O16,images/image_11.jpg,,1.0,1s
O16,images/image_12.jpg,left,0.7327483750414103,1s
O16,images/image_13.jpg,left,0.750156416092068,1s
O16,images/image_14.jpg,left,0.6165814578998834,1s
O16,images/image_15.jpg,left,0.67103650001809,1s
O16,images/image_11.jpg,left,0.4217630410566926,5s
O16,images/image_12.jpg,left,0.0258369168732315,5s
O16,images/image_13.jpg,left,0.2901778339873999,5s
O16,images/image_14.jpg,left,0.2718943329527974,5s
O16,images/image_15.jpg,left,0.3523565421346575,5s
O16,images/image_16.jpg,left,0.9536281249020248,1s
O16,images/image_17.jpg,left,0.6260386661160737,1s
O16,images/image_18.jpg,,1.0,1s
O16,images/image_19.jpg,left,0.7436468750238419,1s
O16,images/image_20.jpg,left,0.865628374973312,1s
O16,images/image_16.jpg,left,1.4199771659914404,5s
O16,images/image_17.jpg,left,1.1927439579740169,5s
O16,images/image_18.jpg,up,1.0891176250297576,5s
O16,images/image_19.jpg,left,1.5059213750064373,5s
O16,images/image_20.jpg,left,2.153508499963209,5s
O16,images/image_21.jpg,,1.0,1s
O16,images/image_22.jpg,left,0.5754096671007574,1s
O16,images/image_23.jpg,left,0.5797320420388132,1s
O16,images/image_24.jpg,left,0.4417358748614788,1s
O16,images/image_25.jpg,,1.0,1s
O16,images/image_21.jpg,left,0.8071819581091404,5s
O16,images/image_22.jpg,left,0.389357625041157,5s
O16,images/image_23.jpg,left,0.645485624903813,5s
O16,images/image_24.jpg,left,0.7613237909972668,5s
O16,images/image_25.jpg,left,0.4130538748577237,5s
O16,images/image_26.jpg,,1.0,1s
O16,images/image_27.jpg,up,0.1507727499119937,1s
O16,images/image_28.jpg,,1.0,1s
O16,images/image_29.jpg,left,0.8354306670371443,1s
O16,images/image_30.jpg,,1.0,1s
O16,images/image_26.jpg,up,1.0845945419277996,5s
O16,images/image_27.jpg,left,0.6662667081691325,5s
O16,images/image_28.jpg,left,1.132496458012611,5s
O16,images/image_29.jpg,left,0.6959436251781881,5s
O16,images/image_30.jpg,left,0.3301713329274207,5s
O16,images/image_31.jpg,,1.0,1s
O16,images/image_32.jpg,up,0.188467500032857,1s
O16,images/image_33.jpg,up,0.6465322081930935,1s
O16,images/image_34.jpg,left,0.6681792088784277,1s
O16,images/image_35.jpg,left,0.790880833985284,1s
O16,images/image_31.jpg,up,1.1554167920257896,5s
O16,images/image_32.jpg,up,1.0730459589976815,5s
O16,images/image_33.jpg,left,0.7697631670162082,5s
O16,images/image_34.jpg,left,0.762464958941564,5s
O16,images/image_35.jpg,left,0.7119570421054959,5s
O17,images/image_1.jpg,,1.0,1s
O17,images/image_2.jpg,left,0.6207955421414226,1s
O17,images/image_3.jpg,,1.0,1s
O17,images/image_4.jpg,left,0.7096409169025719,1s
O17,images/image_5.jpg,,1.0,1s
O17,images/image_1.jpg,left,4.35965216695331,5s
O17,images/image_2.jpg,up,0.9679780420847236,5s
O17,images/image_3.jpg,left,0.738795957993716,5s
O17,images/image_4.jpg,left,0.8736817501485348,5s
O17,images/image_5.jpg,up,1.5539775830693543,5s
O17,images/image_6.jpg,,1.0,1s
O17,images/image_7.jpg,,1.0,1s
O17,images/image_8.jpg,up,0.9903914160095156,1s
O17,images/image_9.jpg,,1.0,1s
O17,images/image_10.jpg,,1.0,1s
O17,images/image_6.jpg,left,1.013265792047605,5s
O17,images/image_7.jpg,left,1.1488530419301242,5s
O17,images/image_8.jpg,up,1.0097440839745104,5s
O17,images/image_9.jpg,up,0.838906791061163,5s
O17,images/image_10.jpg,left,0.8512371249962598,5s
O17,images/image_11.jpg,,1.0,1s
O17,images/image_12.jpg,left,0.2406319170258939,1s
O17,images/image_13.jpg,left,0.3356075000483542,1s
O17,images/image_14.jpg,left,0.9825481250882148,1s
O17,images/image_15.jpg,,1.0,1s
O17,images/image_11.jpg,left,1.3948233749251813,5s
O17,images/image_12.jpg,left,0.6473362089600414,5s
O17,images/image_13.jpg,left,1.3164287090767175,5s
O17,images/image_14.jpg,left,0.8443028749898076,5s
O17,images/image_15.jpg,left,2.043842916144058,5s
O17,images/image_16.jpg,,1.0,1s
O17,images/image_17.jpg,,1.0,1s
O17,images/image_18.jpg,,1.0,1s
O17,images/image_19.jpg,left,0.7753618329297751,1s
O17,images/image_20.jpg,,1.0,1s
O17,images/image_16.jpg,left,1.150968249887228,5s
O17,images/image_17.jpg,left,1.1255747501272708,5s
O17,images/image_18.jpg,up,0.9332245420664548,5s
