Participant,Image,Response,RT
O10,images/image_12.jpg,left,0.691328999819234
O10,images/image_13.jpg,left,0.769536041887477
O10,images/image_14.jpg,left,0.7381474580615759
O10,images/image_15.jpg,up,1.107951041078195
O10,images/image_16.jpg,left,0.8385621251072735
O10,images/image_17.jpg,left,0.6457297089509666
O10,images/image_18.jpg,,1.0
O10,images/image_19.jpg,left,0.704535499913618
O10,images/image_20.jpg,,1.0
O10,images/image_16.jpg,left,0.6638791658915579
O10,images/image_17.jpg,left,1.2366369171068072
O10,images/image_18.jpg,left,2.171305540949106
O10,images/image_19.jpg,left,2.142349457833916
O10,images/image_20.jpg,left,1.9006786250974983
O10,images/image_21.jpg,,1.0
O10,images/image_22.jpg,,1.0
O10,images/image_23.jpg,,1.0
O10,images/image_24.jpg,up,0.8277753749862313
O10,images/image_25.jpg,left,0.834439333062619
O10,images/image_21.jpg,up,0.9056146659422666
O10,images/image_22.jpg,up,0.8003160420339555
O10,images/image_23.jpg,up,1.08833866706118
O10,images/image_24.jpg,up,0.4998619582038373
O10,images/image_25.jpg,left,0.5288017499260604
O10,images/image_26.jpg,left,0.818630832945928
O10,images/image_27.jpg,,1.0
O10,images/image_28.jpg,,1.0
O10,images/image_29.jpg,left,0.2859572919551283
O10,images/image_30.jpg,,1.0
O10,images/image_26.jpg,left,0.6732356669381261
O10,images/image_27.jpg,left,0.497306666104123
O10,images/image_28.jpg,left,1.067604542011395
O10,images/image_29.jpg,left,0.7923324999865144
O10,images/image_30.jpg,left,1.2240048749372363
O10,images/image_31.jpg,,1.0
O10,images/image_32.jpg,,1.0
O10,images/image_33.jpg,,1.0
O10,images/image_34.jpg,left,0.0137169591616839
O10,images/image_35.jpg,left,0.600424624979496
O10,images/image_31.jpg,up,0.712299166014418
O10,images/image_32.jpg,left,1.343991165980697
O10,images/image_33.jpg,left,1.6667847919743508
O10,images/image_34.jpg,left,1.6157066659070551
O10,images/image_35.jpg,left,1.4815615410916507
O11,images/image_1.jpg,,1.0
O11,images/image_2.jpg,left,0.0913899578154087
O11,images/image_3.jpg,left,0.8285617078654468
O11,images/image_4.jpg,,1.0
O11,images/image_5.jpg,,1.0
O11,images/image_1.jpg,left,1.8915276660118248
O11,images/image_2.jpg,left,2.06273995898664
O11,images/image_3.jpg,left,1.9083481670822948
O11,images/image_4.jpg,left,1.2773093751166016
O11,images/image_5.jpg,left,1.3110186671838164
O11,images/image_6.jpg,,1.0
O11,images/image_7.jpg,,1.0
O11,images/image_8.jpg,,1.0
O11,images/image_9.jpg,,1.0
O11,images/image_10.jpg,,1.0
O11,images/image_6.jpg,left,1.687006042106077
O11,images/image_7.jpg,left,1.595733042107895
O11,images/image_8.jpg,left,2.567331499885768
O11,images/image_9.jpg,left,2.825685749994591
O11,images/image_10.jpg,left,1.1643361249007285
O11,images/image_11.jpg,,1.0
O11,images/image_12.jpg,left,0.8979969159699976
O11,images/image_13.jpg,,1.0
O11,images/image_14.jpg,left,0.3322862500790506
O11,images/image_15.jpg,,1.0
O11,images/image_11.jpg,left,1.1640211248304695
O11,images/image_12.jpg,left,1.312452583108097
O11,images/image_13.jpg,left,1.1195875420235095
O11,images/image_14.jpg,left,0.8409444999415427
O11,images/image_15.jpg,left,1.1467794589698317
O11,images/image_16.jpg,,1.0
O11,images/image_17.jpg,,1.0
O11,images/image_18.jpg,,1.0
O11,images/image_19.jpg,,1.0
O11,images/image_20.jpg,left,0.0612013330683112
O11,images/image_16.jpg,left,1.040216916007921
O11,images/image_17.jpg,left,0.9190721670165658
O11,images/image_18.jpg,left,1.2945312501396984
O11,images/image_19.jpg,left,1.5342780000064522
O11,images/image_20.jpg,left,1.3735916670411823
O11,images/image_21.jpg,,1.0
O11,images/image_22.jpg,,1.0
O11,images/image_23.jpg,,1.0
O11,images/image_24.jpg,,1.0
O11,images/image_25.jpg,,1.0
O11,images/image_21.jpg,up,1.3778456659056246
O11,images/image_22.jpg,up,1.0523743340745568
O11,images/image_23.jpg,up,2.3350002081133425
O11,images/image_24.jpg,up,1.1526377499103546
O11,images/image_25.jpg,left,1.736680916044861
O11,images/image_26.jpg,,1.0
O11,images/image_27.jpg,,1.0
O11,images/image_28.jpg,,1.0
O11,images/image_29.jpg,,1.0
O11,images/image_30.jpg,,1.0
O11,images/image_26.jpg,left,1.408129082992673
O11,images/image_27.jpg,left,2.028572459006682
O11,images/image_28.jpg,left,1.9618017908651384
O11,images/image_29.jpg,left,1.5862271660007536
O11,images/image_30.jpg,left,1.2168183750472965
O11,images/image_31.jpg,,1.0
O11,images/image_32.jpg,,1.0
O11,images/image_33.jpg,left,0.700200208928436
O11,images/image_34.jpg,left,0.7897512500640005
O11,images/image_35.jpg,left,0.7416948340833187
O11,images/image_31.jpg,left,1.159368374850601
O11,images/image_32.jpg,left,0.8259696671739221
O11,images/image_33.jpg,left,1.2405959591269493
O11,images/image_34.jpg,left,1.5296974589582533
O11,images/image_35.jpg,left,1.1742595001123846
O12,images/image_1.jpg,left,0.7182152920868248
O12,images/image_2.jpg,up,0.7511157090775669
O12,images/image_3.jpg,left,0.8072732088621706
O12,images/image_4.jpg,up,0.9294819999486208
O12,images/image_5.jpg,up,0.6419460829347372
O12,images/image_1.jpg,up,1.80219079204835
O12,images/image_2.jpg,up,1.0448167079593986
O12,images/image_3.jpg,left,0.7344059580937028
O12,images/image_4.jpg,left,1.0679131248034537
O12,images/image_5.jpg,left,0.9635997919831424
O12,images/image_6.jpg,,1.0
O12,images/image_7.jpg,left,0.7784202499315143
O12,images/image_8.jpg,left,0.8234236668795347
O12,images/image_9.jpg,up,0.669724791077897
O12,images/image_10.jpg,,1.0
O12,images/image_6.jpg,left,1.0619854999240488
O12,images/image_7.jpg,left,0.5215872079133987
O12,images/image_8.jpg,up,0.6136420420370996
O12,images/image_9.jpg,up,0.6293512920383364
O12,images/image_10.jpg,left,1.4244024590589106
O12,images/image_11.jpg,left,0.2490753328893333
O12,images/image_12.jpg,,1.0
O12,images/image_13.jpg,left,0.8083137080539018
O12,images/image_14.jpg,left,0.930879417108372
O12,images/image_15.jpg,,1.0
O12,images/image_11.jpg,left,0.2894525828305632
O12,images/image_12.jpg,left,0.0316692921333014
O12,images/image_13.jpg,left,0.2355766252148896
O12,images/image_14.jpg,left,0.1010551669169217
O12,images/image_15.jpg,left,0.4754346669651568
O12,images/image_16.jpg,left,0.7645348331425339
O12,images/image_17.jpg,,1.0
O12,images/image_18.jpg,up,0.9918349999934436
O12,images/image_19.jpg,left,0.8641370409168303
O12,images/image_20.jpg,,1.0
O12,images/image_16.jpg,up,1.945817040978
O12,images/image_17.jpg,left,1.2622797498479486
O12,images/image_18.jpg,up,1.1029221250209955
O12,images/image_19.jpg,left,0.8193375829141587
O12,images/image_20.jpg,left,0.5855289169121534
O12,images/image_21.jpg,left,0.872298875125125
O12,images/image_22.jpg,,1.0
O12,images/image_23.jpg,up,0.2226127500180155
O12,images/image_24.jpg,up,0.2460469170473516
O12,images/image_25.jpg,up,0.4548785830847919
O12,images/image_21.jpg,up,0.7757840410340577
O12,images/image_22.jpg,up,0.686512541025877
O12,images/image_23.jpg,left,1.336196874966845
O12,images/image_24.jpg,up,0.7906685420311987
O12,images/image_25.jpg,up,0.6748257908038795
O12,images/image_26.jpg,,1.0
O12,images/image_27.jpg,left,0.7517832501325756
O12,images/image_28.jpg,,1.0
O12,images/image_29.jpg,,1.0
O12,images/image_30.jpg,up,0.7218174580484629
O12,images/image_26.jpg,up,1.1959066251292825
O12,images/image_27.jpg,left,0.7162322921212763
O12,images/image_28.jpg,up,0.798453708877787
O12,images/image_29.jpg,up,0.9305435828864574
O12,images/image_30.jpg,up,0.6490524169057608
O12,images/image_31.jpg,left,0.7960601670201868
O12,images/image_32.jpg,left,0.9836868748534472
O12,images/image_33.jpg,left,0.5612242498900741
O12,images/image_34.jpg,,1.0
O12,images/image_35.jpg,left,0.5789650841616094
O12,images/image_31.jpg,up,0.7692633750848472
O12,images/image_32.jpg,left,0.4820500838104635
O12,images/image_33.jpg,left,0.2428367920219898
O12,images/image_34.jpg,left,0.2278924591373652
O12,images/image_35.jpg,left,0.1784961251541972
O13,images/image_1.jpg,,1.0
O13,images/image_2.jpg,,1.0
O13,images/image_3.jpg,,1.0
O13,images/image_4.jpg,,1.0
O13,images/image_5.jpg,,1.0
O13,images/image_1.jpg,,5.0
O13,images/image_2.jpg,left,0.2237886670045554
O13,images/image_3.jpg,left,0.4269807499367744
O13,images/image_4.jpg,left,2.595445208949968
O13,images/image_5.jpg,left,0.8414379581809044
O13,images/image_6.jpg,,1.0
O13,images/image_7.jpg,,1.0
O13,images/image_8.jpg,,1.0
O13,images/image_9.jpg,,1.0
O13,images/image_10.jpg,,1.0
O13,images/image_6.jpg,left,1.4111749581061304
O13,images/image_7.jpg,left,1.158991334028542
O13,images/image_8.jpg,up,0.8421304170042276
O13,images/image_9.jpg,left,1.1123918329831213
O13,images/image_10.jpg,left,0.9459146249573678
O13,images/image_11.jpg,,1.0
O13,images/image_12.jpg,,1.0
O13,images/image_13.jpg,,1.0
O13,images/image_14.jpg,,1.0
O13,images/image_15.jpg,,1.0
O13,images/image_11.jpg,left,2.386116208974272
O13,images/image_12.jpg,up,2.3388437919784337
O13,images/image_13.jpg,left,0.7509472500532866
O13,images/image_14.jpg,left,1.1474935829173774
O13,images/image_15.jpg,left,3.272575250128284
O13,images/image_16.jpg,,1.0
O13,images/image_17.jpg,left,0.5402408330701292
O13,images/image_18.jpg,,1.0
O13,images/image_19.jpg,left,0.4316250830888748
O13,images/image_20.jpg,up,0.730493624927476
O13,images/image_16.jpg,left,1.7403969999868425
O13,images/image_17.jpg,left,0.9653751249425112
O13,images/image_18.jpg,up,1.331376832909882
O13,images/image_19.jpg,left,1.379485083045438
O13,images/image_20.jpg,up,1.5188973338808864
O13,images/image_21.jpg,,1.0
O13,images/image_22.jpg,,1.0
O13,images/image_23.jpg,left,0.7675363749731332
O13,images/image_24.jpg,,1.0
O13,images/image_25.jpg,,1.0
O13,images/image_21.jpg,left,4.6385296669323
O13,images/image_22.jpg,left,2.618082290980965
O13,images/image_23.jpg,left,0.6931211249902844
O13,images/image_24.jpg,left,0.9486283750738947
O13,images/image_25.jpg,up,1.6300540829543024
O13,images/image_26.jpg,,1.0
O13,images/image_27.jpg,left,0.7392164578195661
O13,images/image_28.jpg,,1.0
O13,images/image_29.jpg,,1.0
O13,images/image_30.jpg,,1.0
O13,images/image_26.jpg,left,1.560502209002152
O13,images/image_27.jpg,up,0.7481552078388631
O13,images/image_28.jpg,left,0.7849824170116335
O13,images/image_29.jpg,left,0.8137892498634756
O13,images/image_30.jpg,left,2.0186924999579787
O13,images/image_31.jpg,,1.0
O13,images/image_32.jpg,,1.0
O13,images/image_33.jpg,left,0.0661067918408662
O13,images/image_34.jpg,left,0.7435457909014076
O13,images/image_35.jpg,left,0.7482406659983099
O13,images/image_31.jpg,left,1.2385664579924196
O13,images/image_32.jpg,left,1.414239500183612
O13,images/image_33.jpg,left,1.058340165996924
O13,images/image_34.jpg,left,1.1731081660836935
O13,images/image_35.jpg,left,0.7391786251682788
O14,images/image_1.jpg,,1.0
O14,images/image_2.jpg,up,0.927067874930799
O14,images/image_3.jpg,left,0.5631097080186009
O14,images/image_4.jpg,left,0.6268012919463217
O14,images/image_5.jpg,left,0.82774579199031
O14,images/image_1.jpg,left,2.344582000048831
O14,images/image_2.jpg,up,0.9504577908664942
O14,images/image_3.jpg,left,0.5943116249982268
O14,images/image_4.jpg,left,0.7830341248773038
O14,images/image_5.jpg,left,1.052505583036691
O14,images/image_6.jpg,left,0.973148375051096
O14,images/image_7.jpg,,1.0
O14,images/image_8.jpg,,1.0
O14,images/image_9.jpg,left,0.8521668331231922
O14,images/image_10.jpg,left,0.7177291249390692
O14,images/image_6.jpg,left,1.4196018329821527
O14,images/image_7.jpg,left,0.7799021250102669
O14,images/image_8.jpg,up,0.8745567500591278
O14,images/image_9.jpg,up,1.4125834160950037
O14,images/image_10.jpg,left,0.6249725839588791
O14,images/image_11.jpg,,1.0
O14,images/image_12.jpg,left,0.1091558749321848
O14,images/image_13.jpg,left,0.1776610419619828
O14,images/image_14.jpg,left,0.5653343331068754
O14,images/image_15.jpg,,1.0
O14,images/image_11.jpg,left,0.76407170901075
O14,images/image_12.jpg,left,0.3209643750451505
O14,images/image_13.jpg,left,0.3236302500590682
O14,images/image_14.jpg,left,0.4094856658484787
O14,images/image_15.jpg,left,0.4035990829579532
O14,images/image_16.jpg,,1.0
O14,images/image_17.jpg,,1.0
O14,images/image_18.jpg,,1.0
O14,images/image_19.jpg,,1.0
O14,images/image_20.jpg,,1.0
O14,images/image_16.jpg,left,1.3529062089510262
O14,images/image_17.jpg,left,0.6978651660028845
O14,images/image_18.jpg,left,1.4515655827708542
O14,images/image_19.jpg,left,0.94224891718477
O14,images/image_20.jpg,left,1.3441728339530528
O14,images/image_21.jpg,,1.0
O14,images/image_22.jpg,left,0.0983493330422788
O14,images/image_23.jpg,left,0.9413430418353528
O14,images/image_24.jpg,left,0.4367296251002699
O14,images/image_25.jpg,left,0.5809273340273649
O14,images/image_21.jpg,left,1.4638923751190305
O14,images/image_22.jpg,left,0.6112216250039637
O14,images/image_23.jpg,left,0.9008835840504616
O14,images/image_24.jpg,left,1.073490042006597
O14,images/image_25.jpg,left,0.988090083003044
O14,images/image_26.jpg,left,0.7802207078784704
O14,images/image_27.jpg,left,0.5327524580061436
O14,images/image_28.jpg,,1.0
O14,images/image_29.jpg,left,0.6317831249907613
O14,images/image_30.jpg,left,0.5688733751885593
O14,images/image_26.jpg,left,2.501381583046168
O14,images/image_27.jpg,left,0.9252182499039918
O14,images/image_28.jpg,up,1.2966376671101898
O14,images/image_29.jpg,left,0.7678118750918657
O14,images/image_30.jpg,left,0.8867911249399185
O14,images/image_31.jpg,,1.0
O14,images/image_32.jpg,left,0.6081782500259578
O14,images/image_33.jpg,left,0.5487149590626359
O14,images/image_34.jpg,left,0.5394617919810116
O14,images/image_35.jpg,left,0.4452382500749081
O14,images/image_31.jpg,left,1.027158583048731
O14,images/image_32.jpg,left,0.7182177910581231
O14,images/image_33.jpg,left,0.613417583052069
O14,images/image_34.jpg,left,0.6269575417973101
O14,images/image_35.jpg,left,1.0735728340223432
O15,images/image_1.jpg,,1.0
O15,images/image_2.jpg,,1.0
O15,images/image_3.jpg,left,0.6561155831441283
O15,images/image_4.jpg,,1.0
O15,images/image_5.jpg,,1.0
O15,images/image_1.jpg,left,3.220864583970979
O15,images/image_2.jpg,up,2.6991624999791384
O15,images/image_3.jpg,left,1.3188480420503763
O15,images/image_4.jpg,left,2.563559208065272
O15,images/image_5.jpg,up,1.49787566694431
O15,images/image_6.jpg,,1.0
O15,images/image_7.jpg,left,0.7566324998624623
O15,images/image_8.jpg,left,0.8203685840126127
O15,images/image_9.jpg,,1.0
O15,images/image_10.jpg,,1.0
O15,images/image_6.jpg,left,2.078608499839902
O15,images/image_7.jpg,left,1.0017342921346426
O15,images/image_8.jpg,up,1.3356923749670386
O15,images/image_9.jpg,up,1.027039207983762
O15,images/image_10.jpg,left,0.7108831249643117
O15,images/image_11.jpg,,1.0
O15,images/image_12.jpg,left,0.5820552920922637
O15,images/image_13.jpg,left,0.5876865000464022
O15,images/image_14.jpg,left,0.5842043340671808
O15,images/image_15.jpg,left,0.5018802080303431
O15,images/image_11.jpg,left,0.4621537500061095
O15,images/image_12.jpg,left,0.2777163749560714
O15,images/image_13.jpg,left,0.2689252498093992
O15,images/image_14.jpg,left,0.3409777090419084
O15,images/image_15.jpg,left,0.3286390418652445
O15,images/image_16.jpg,,1.0
O15,images/image_17.jpg,left,0.4143661670386791
O15,images/image_18.jpg,left,0.4915631248150021
O15,images/image_19.jpg,,1.0
O15,images/image_20.jpg,left,0.1607068751472979
O15,images/image_16.jpg,left,1.0628980831243098
O15,images/image_17.jpg,left,0.3583051250316202
O15,images/image_18.jpg,left,0.4578136669006198
O15,images/image_19.jpg,left,0.8223082500044256
O15,images/image_20.jpg,left,1.1705257918220011
O15,images/image_21.jpg,,1.0
O15,images/image_22.jpg,,1.0
O15,images/image_23.jpg,,1.0
O15,images/image_24.jpg,,1.0
O15,images/image_25.jpg,,1.0
O15,images/image_21.jpg,left,1.855259999865666
O15,images/image_22.jpg,left,1.0609445828013122
O15,images/image_23.jpg,left,1.327259499812499
O15,images/image_24.jpg,left,0.6961875001434237
O15,images/image_25.jpg,left,0.4868796248920262
O15,images/image_26.jpg,,1.0
O15,images/image_27.jpg,left,0.5236842080485076
O15,images/image_28.jpg,left,0.4413090408779681
O15,images/image_29.jpg,left,0.9885789998807012
O15,images/image_30.jpg,left,0.5215493750292808
O15,images/image_26.jpg,up,2.4130350418854505
O15,images/image_27.jpg,left,0.944203000050038
O15,images/image_28.jpg,left,1.2681775838136673
O15,images/image_29.jpg,left,0.8058307920582592
O15,images/image_30.jpg,left,0.548546832986176
O15,images/image_31.jpg,,1.0
O15,images/image_32.jpg,,1.0
O15,images/image_33.jpg,left,0.4173478749580681
O15,images/image_34.jpg,left,0.5193741670809686
O15,images/image_35.jpg,left,0.4533982500433922
O15,images/image_31.jpg,left,0.3952852920629084
O15,images/image_32.jpg,left,0.245021249866113
O15,images/image_33.jpg,left,0.2837825410533696
O15,images/image_34.jpg,left,0.2155849998816847
O15,images/image_35.jpg,left,0.4193753749132156
O16,images/image_1.jpg,,1.0
O16,images/image_2.jpg,up,0.798446916975081
O16,images/image_3.jpg,left,0.6038034579250962
O16,images/image_4.jpg,left,0.9232777080032974
O16,images/image_5.jpg,up,0.7817409171257168
O16,images/image_1.jpg,,5.0
O16,images/image_2.jpg,left,3.175726957852021
O16,images/image_3.jpg,left,1.7163558341562748
O16,images/image_4.jpg,left,1.6050673339050263
O16,images/image_5.jpg,left,1.283951916033402
O16,images/image_6.jpg,,1.0
O16,images/image_7.jpg,left,0.6961377910338342
O16,images/image_8.jpg,,1.0
O16,images/image_9.jpg,left,0.7478762089740485
O16,images/image_10.jpg,left,0.7825007908977568
O16,images/image_6.jpg,left,0.8839730420149863
O16,images/image_7.jpg,left,0.3188323338981718
O16,images/image_8.jpg,left,0.2524510419461876
O16,images/image_9.jpg,left,0.3408062087837606
O16,images/image_10.jpg,left,0.4476953749544918
O16,images/image_11.jpg,,1.0
O16,images/image_12.jpg,left,0.7327483750414103
O16,images/image_13.jpg,left,0.750156416092068
O16,images/image_14.jpg,left,0.6165814578998834
O16,images/image_15.jpg,left,0.67103650001809
O16,images/image_11.jpg,left,0.4217630410566926
O16,images/image_12.jpg,left,0.0258369168732315
O16,images/image_13.jpg,left,0.2901778339873999
O16,images/image_14.jpg,left,0.2718943329527974
O16,images/image_15.jpg,left,0.3523565421346575
O16,images/image_16.jpg,left,0.9536281249020248
O16,images/image_17.jpg,left,0.6260386661160737
O16,images/image_18.jpg,,1.0
O16,images/image_19.jpg,left,0.7436468750238419
O16,images/image_20.jpg,left,0.865628374973312
O16,images/image_16.jpg,left,1.4199771659914404
O16,images/image_17.jpg,left,1.1927439579740169
O16,images/image_18.jpg,up,1.0891176250297576
O16,images/image_19.jpg,left,1.5059213750064373
O16,images/image_20.jpg,left,2.153508499963209
O16,images/image_21.jpg,,1.0
O16,images/image_22.jpg,left,0.5754096671007574
O16,images/image_23.jpg,left,0.5797320420388132
O16,images/image_24.jpg,left,0.4417358748614788
O16,images/image_25.jpg,,1.0
O16,images/image_21.jpg,left,0.8071819581091404
O16,images/image_22.jpg,left,0.389357625041157
O16,images/image_23.jpg,left,0.645485624903813
O16,images/image_24.jpg,left,0.7613237909972668
O16,images/image_25.jpg,left,0.4130538748577237
O16,images/image_26.jpg,,1.0
O16,images/image_27.jpg,up,0.1507727499119937
O16,images/image_28.jpg,,1.0
O16,images/image_29.jpg,left,0.8354306670371443
O16,images/image_30.jpg,,1.0
O16,images/image_26.jpg,up,1.0845945419277996
O16,images/image_27.jpg,left,0.6662667081691325
O16,images/image_28.jpg,left,1.132496458012611
O16,images/image_29.jpg,left,0.6959436251781881
O16,images/image_30.jpg,left,0.3301713329274207
O16,images/image_31.jpg,,1.0
O16,images/image_32.jpg,up,0.188467500032857
O16,images/image_33.jpg,up,0.6465322081930935
O16,images/image_34.jpg,left,0.6681792088784277
O16,images/image_35.jpg,left,0.790880833985284
O16,images/image_31.jpg,up,1.1554167920257896
O16,images/image_32.jpg,up,1.0730459589976815
O16,images/image_33.jpg,left,0.7697631670162082
O16,images/image_34.jpg,left,0.762464958941564
O16,images/image_35.jpg,left,0.7119570421054959
O17,images/image_1.jpg,,1.0
O17,images/image_2.jpg,left,0.6207955421414226
O17,images/image_3.jpg,,1.0
O17,images/image_4.jpg,left,0.7096409169025719
O17,images/image_5.jpg,,1.0
O17,images/image_1.jpg,left,4.35965216695331
O17,images/image_2.jpg,up,0.9679780420847236
O17,images/image_3.jpg,left,0.738795957993716
O17,images/image_4.jpg,left,0.8736817501485348
O17,images/image_5.jpg,up,1.5539775830693543
O17,images/image_6.jpg,,1.0
O17,images/image_7.jpg,,1.0
O17,images/image_8.jpg,up,0.9903914160095156
O17,images/image_9.jpg,,1.0
O17,images/image_10.jpg,,1.0
O17,images/image_6.jpg,left,1.013265792047605
O17,images/image_7.jpg,left,1.1488530419301242
O17,images/image_8.jpg,up,1.0097440839745104
O17,images/image_9.jpg,up,0.838906791061163
O17,images/image_10.jpg,left,0.8512371249962598
O17,images/image_11.jpg,,1.0
O17,images/image_12.jpg,left,0.2406319170258939
O17,images/image_13.jpg,left,0.3356075000483542
O17,images/image_14.jpg,left,0.9825481250882148
O17,images/image_15.jpg,,1.0
O17,images/image_11.jpg,left,1.3948233749251813
O17,images/image_12.jpg,left,0.6473362089600414
O17,images/image_13.jpg,left,1.3164287090767175
O17,images/image_14.jpg,left,0.8443028749898076
O17,images/image_15.jpg,left,2.043842916144058
O17,images/image_16.jpg,,1.0
O17,images/image_17.jpg,,1.0
O17,images/image_18.jpg,,1.0
O17,images/image_19.jpg,left,0.7753618329297751
O17,images/image_20.jpg,,1.0
O17,images/image_16.jpg,left,1.150968249887228
O17,images/image_17.jpg,left,1.1255747501272708
O17,images/image_18.jpg,up,0.9332245420664548
O17,images/image_19.jpg,left,0.6228630419354886
O17,images/image_20.jpg,left,1.1894906659144908
O17,images/image_21.jpg,,1.0
O17,images/image_22.jpg,,1.0
O17,images/image_23.jpg,up,0.8208014580886811
O17,images/image_24.jpg,up,0.7307687920983881
O17,images/image_25.jpg,left,0.9565264580305666
O17,images/image_21.jpg,up,1.348500208929181
O17,images/image_22.jpg,up,1.5001212500501424
O17,images/image_23.jpg,up,0.7670324170030653
O17,images/image_24.jpg,up,0.5778393328655511
O17,images/image_25.jpg,left,0.915843917056918
O17,images/image_26.jpg,,1.0
O17,images/image_27.jpg,up,0.0087981659453362
O17,images/image_28.jpg,left,0.4304587088990956
O17,images/image_29.jpg,,1.0
O17,images/image_30.jpg,left,0.8725865830201656
O17,images/image_26.jpg,up,1.51066654198803
O17,images/image_27.jpg,left,1.1024199998937547
O17,images/image_28.jpg,up,1.005523958010599
O17,images/image_29.jpg,left,0.8951857080683112
O17,images/image_30.jpg,left,1.3411588750313967
O17,images/image_31.jpg,,1.0
O17,images/image_32.jpg,left,0.9354210840538144
O17,images/image_33.jpg,,1.0
O17,images/image_34.jpg,left,0.861325457924977
O17,images/image_35.jpg,left,0.7990418327972293
O17,images/image_31.jpg,up,0.9924829588271676
O17,images/image_32.jpg,left,0.7895866250619292
O17,images/image_33.jpg,left,0.6891812500543892
O17,images/image_34.jpg,left,0.8066852919291705
O17,images/image_35.jpg,left,0.8863877498079091
S1,images/image_1.jpg,,1.0
S1,images/image_2.jpg,,1.0
S1,images/image_3.jpg,,1.0
S1,images/image_4.jpg,,1.0
S1,images/image_5.jpg,,1.0
S1,images/image_1.jpg,up,2.000235899991821
S1,images/image_2.jpg,up,1.0890442000236362
S1,images/image_3.jpg,left,1.5676788999699056
S1,images/image_4.jpg,left,1.2454148000106215
S1,images/image_5.jpg,up,2.151776399987284
S1,images/image_6.jpg,,1.0
S1,images/image_7.jpg,,1.0
S1,images/image_8.jpg,left,0.0580608999589458
S1,images/image_9.jpg,,1.0
S1,images/image_10.jpg,left,0.7486132999765687
S1,images/image_6.jpg,left,1.4641851999913342
S1,images/image_7.jpg,left,1.0015783000271767
S1,images/image_8.jpg,up,1.8633145000203517
S1,images/image_9.jpg,up,1.47839910001494
S1,images/image_10.jpg,left,1.3378035000059754
S1,images/image_11.jpg,,1.0
S1,images/image_12.jpg,left,0.8668416999862529
S1,images/image_13.jpg,left,0.9447163000004366
S1,images/image_14.jpg,left,0.8589278999716043
S1,images/image_15.jpg,,1.0
S1,images/image_11.jpg,left,1.0970776999602094
S1,images/image_12.jpg,left,0.582304900046438
S1,images/image_13.jpg,left,0.5901847999775782
S1,images/image_14.jpg,left,0.5315122000174597
S1,images/image_15.jpg,up,2.770126799994614
S1,images/image_16.jpg,,1.0
S1,images/image_17.jpg,left,0.070933100010734
S1,images/image_18.jpg,up,0.767335600045044
S1,images/image_19.jpg,,1.0
S1,images/image_20.jpg,,1.0
S1,images/image_16.jpg,left,0.9174614000367
S1,images/image_17.jpg,left,0.6302824000013061
S1,images/image_18.jpg,up,1.452518299978692
S1,images/image_19.jpg,left,1.7436185000115074
S1,images/image_20.jpg,left,1.7864150000386871
S1,images/image_21.jpg,,1.0
S1,images/image_22.jpg,,1.0
S1,images/image_23.jpg,,1.0
S1,images/image_24.jpg,,1.0
S1,images/image_25.jpg,,1.0
S1,images/image_21.jpg,left,1.6027287999750115
S1,images/image_22.jpg,left,2.3114091999595985
S1,images/image_23.jpg,left,2.004899399995338
S1,images/image_24.jpg,left,1.4079974999767728
S1,images/image_25.jpg,left,0.9812808999558912
S1,images/image_26.jpg,,1.0
S1,images/image_27.jpg,,1.0
S1,images/image_28.jpg,,1.0
S1,images/image_29.jpg,,1.0
S1,images/image_30.jpg,,1.0
S1,images/image_26.jpg,up,1.7344245999702252
S1,images/image_27.jpg,left,1.4067790000117384
S1,images/image_28.jpg,up,1.5674337000236849
S1,images/image_29.jpg,left,1.5104856000398286
S1,images/image_30.jpg,left,1.554672099999152
S1,images/image_31.jpg,,1.0
S1,images/image_32.jpg,,1.0
S1,images/image_33.jpg,up,0.6692061999929138
S1,images/image_34.jpg,left,0.7376986999879591
S1,images/image_35.jpg,left,0.519425600010436
S1,images/image_31.jpg,up,0.7589800000423566
S1,images/image_32.jpg,up,0.8461334999883547
S1,images/image_33.jpg,up,0.5935998999630101
S1,images/image_34.jpg,left,0.5641098999767564
S1,images/image_35.jpg,left,0.3948000000091269
S2,images/image_1.jpg,,1.0
S2,images/image_2.jpg,,1.0
S2,images/image_3.jpg,,1.0
S2,images/image_4.jpg,,1.0
S2,images/image_5.jpg,up,0.8964356000069529
S2,images/image_1.jpg,up,4.08225889998721
S2,images/image_2.jpg,up,2.532570099981968
S2,images/image_3.jpg,up,4.179674900020473
S2,images/image_4.jpg,left,2.4650227000238374
S2,images/image_5.jpg,left,2.355655600025784
S2,images/image_6.jpg,,1.0
S2,images/image_7.jpg,,1.0
S2,images/image_8.jpg,,1.0
S2,images/image_9.jpg,,1.0
S2,images/image_10.jpg,,1.0
S2,images/image_6.jpg,left,1.8715156999533065
S2,images/image_7.jpg,left,1.2067221000324937
S2,images/image_8.jpg,up,1.4203529000515118
S2,images/image_9.jpg,up,1.2318863000255078
S2,images/image_10.jpg,left,1.511462800030131
S2,images/image_11.jpg,,1.0
S2,images/image_12.jpg,left,0.8037584000267088
S2,images/image_13.jpg,left,0.9047505999915302
S2,images/image_14.jpg,left,0.8053489999729209
S2,images/image_15.jpg,,1.0
S2,images/image_11.jpg,left,1.0429374999948775
S2,images/image_12.jpg,left,0.3855096999905072
